date,tipo_de_cambio,tasa_interes,inflacion
1998-04-06,8,8,8
1998-04-06,8,8,21
1998-04-06,8,21,8
1998-04-06,8,21,21
1998-04-07,8,8,8
1998-04-07,8,8,21
1998-04-07,8,21,8
1998-04-07,8,21,21
1998-04-08,8,8,8
1998-04-08,8,8,21
1998-04-08,8,21,8
1998-04-08,8,21,21
1998-04-13,8,8,8
1998-04-13,8,8,21
1998-04-13,8,21,8
1998-04-13,8,21,21
1998-04-14,8,8,8
1998-04-14,8,8,21
1998-04-14,8,21,8
1998-04-14,8,21,21
1998-04-15,8,8,8
1998-04-15,8,8,21
1998-04-15,8,21,8
1998-04-15,8,21,21
1998-04-16,8,8,8
1998-04-16,8,8,20
1998-04-16,8,20,8
1998-04-16,8,20,20
1998-04-17,8,8,8
1998-04-17,8,8,20
1998-04-17,8,20,8
1998-04-17,8,20,20
1998-04-20,8,8,8
1998-04-20,8,8,20
1998-04-20,8,20,8
1998-04-20,8,20,20
1998-04-21,8,8,8
1998-04-21,8,8,20
1998-04-21,8,20,8
1998-04-21,8,20,20
1998-04-22,8,8,8
1998-04-22,8,8,19
1998-04-22,8,19,8
1998-04-22,8,19,19
1998-04-23,8,8,8
1998-04-23,8,8,19
1998-04-23,8,19,8
1998-04-23,8,19,19
1998-04-24,8,8,8
1998-04-24,8,8,19
1998-04-24,8,19,8
1998-04-24,8,19,19
1998-04-27,8,8,8
1998-04-27,8,8,19
1998-04-27,8,19,8
1998-04-27,8,19,19
1998-04-28,8,8,8
1998-04-28,8,8,19
1998-04-28,8,19,8
1998-04-28,8,19,19
1998-04-29,8,8,8
1998-04-29,8,8,19
1998-04-29,8,19,8
1998-04-29,8,19,19
1998-04-30,8,8,8
1998-04-30,8,8,19
1998-04-30,8,19,8
1998-04-30,8,19,19
1998-05-04,8,8,8
1998-05-04,8,8,19
1998-05-04,8,19,8
1998-05-04,8,19,19
1998-05-06,8,8,8
1998-05-06,8,8,19
1998-05-06,8,19,8
1998-05-06,8,19,19
1998-05-07,8,8,8
1998-05-07,8,8,19
1998-05-07,8,19,8
1998-05-07,8,19,19
1998-05-08,8,8,8
1998-05-08,8,8,19
1998-05-08,8,19,8
1998-05-08,8,19,19
1998-05-11,8,8,8
1998-05-11,8,8,19
1998-05-11,8,19,8
1998-05-11,8,19,19
1998-05-12,8,8,8
1998-05-12,8,8,19
1998-05-12,8,19,8
1998-05-12,8,19,19
1998-05-13,8,8,8
1998-05-13,8,8,19
1998-05-13,8,19,8
1998-05-13,8,19,19
1998-05-14,8,8,8
1998-05-14,8,8,19
1998-05-14,8,19,8
1998-05-14,8,19,19
1998-05-15,8,8,8
1998-05-15,8,8,19
1998-05-15,8,19,8
1998-05-15,8,19,19
1998-05-18,8,8,8
1998-05-18,8,8,19
1998-05-18,8,19,8
1998-05-18,8,19,19
1998-05-19,8,8,8
1998-05-19,8,8,19
1998-05-19,8,19,8
1998-05-19,8,19,19
1998-05-20,8,8,8
1998-05-20,8,8,19
1998-05-20,8,19,8
1998-05-20,8,19,19
1998-05-21,8,8,8
1998-05-21,8,8,20
1998-05-21,8,20,8
1998-05-21,8,20,20
1998-05-22,8,8,8
1998-05-22,8,8,20
1998-05-22,8,20,8
1998-05-22,8,20,20
1998-05-25,8,8,8
1998-05-25,8,8,20
1998-05-25,8,20,8
1998-05-25,8,20,20
1998-05-26,8,8,8
1998-05-26,8,8,20
1998-05-26,8,20,8
1998-05-26,8,20,20
1998-05-27,8,8,8
1998-05-27,8,8,20
1998-05-27,8,20,8
1998-05-27,8,20,20
1998-05-28,8,8,8
1998-05-28,8,8,22
1998-05-28,8,22,8
1998-05-28,8,22,22
1998-05-29,8,8,8
1998-05-29,8,8,21
1998-05-29,8,21,8
1998-05-29,8,21,21
1998-06-01,8,8,8
1998-06-01,8,8,21
1998-06-01,8,21,8
1998-06-01,8,21,21
1998-06-02,8,8,8
1998-06-02,8,8,21
1998-06-02,8,21,8
1998-06-02,8,21,21
1998-06-03,8,8,8
1998-06-03,8,8,21
1998-06-03,8,21,8
1998-06-03,8,21,21
1998-06-04,8,8,8
1998-06-04,8,8,21
1998-06-04,8,21,8
1998-06-04,8,21,21
1998-06-05,8,8,8
1998-06-05,8,8,20
1998-06-05,8,20,8
1998-06-05,8,20,20
1998-06-08,8,8,8
1998-06-08,8,8,20
1998-06-08,8,20,8
1998-06-08,8,20,20
1998-06-09,8,8,8
1998-06-09,8,8,20
1998-06-09,8,20,8
1998-06-09,8,20,20
1998-06-10,8,8,8
1998-06-10,8,8,20
1998-06-10,8,20,8
1998-06-10,8,20,20
1998-06-11,8,8,8
1998-06-11,8,8,20
1998-06-11,8,20,8
1998-06-11,8,20,20
1998-06-12,9,9,9
1998-06-12,9,9,21
1998-06-12,9,21,9
1998-06-12,9,21,21
1998-06-15,9,9,9
1998-06-15,9,9,22
1998-06-15,9,22,9
1998-06-15,9,22,22
1998-06-16,8,8,8
1998-06-16,8,8,22
1998-06-16,8,22,8
1998-06-16,8,22,22
1998-06-17,8,8,8
1998-06-17,8,8,21
1998-06-17,8,21,8
1998-06-17,8,21,21
1998-06-18,8,8,8
1998-06-18,8,8,20
1998-06-18,8,20,8
1998-06-18,8,20,20
1998-06-19,8,8,8
1998-06-19,8,8,21
1998-06-19,8,21,8
1998-06-19,8,21,21
1998-06-22,8,8,8
1998-06-22,8,8,21
1998-06-22,8,21,8
1998-06-22,8,21,21
1998-06-23,8,8,8
1998-06-23,8,8,21
1998-06-23,8,21,8
1998-06-23,8,21,21
1998-06-24,8,8,8
1998-06-24,8,8,21
1998-06-24,8,21,8
1998-06-24,8,21,21
1998-06-25,8,8,8
1998-06-25,8,8,21
1998-06-25,8,21,8
1998-06-25,8,21,21
1998-06-26,9,9,9
1998-06-26,9,9,21
1998-06-26,9,21,9
1998-06-26,9,21,21
1998-06-29,9,9,9
1998-06-29,9,9,23
1998-06-29,9,23,9
1998-06-29,9,23,23
1998-06-30,8,8,8
1998-06-30,8,8,23
1998-06-30,8,23,8
1998-06-30,8,23,23
1998-07-01,8,8,8
1998-07-01,8,8,22
1998-07-01,8,22,8
1998-07-01,8,22,22
1998-07-02,8,8,8
1998-07-02,8,8,22
1998-07-02,8,22,8
1998-07-02,8,22,22
1998-07-03,8,8,8
1998-07-03,8,8,22
1998-07-03,8,22,8
1998-07-03,8,22,22
1998-07-06,8,8,8
1998-07-06,8,8,22
1998-07-06,8,22,8
1998-07-06,8,22,22
1998-07-07,8,8,8
1998-07-07,8,8,22
1998-07-07,8,22,8
1998-07-07,8,22,22
1998-07-08,8,8,8
1998-07-08,8,8,22
1998-07-08,8,22,8
1998-07-08,8,22,22
1998-07-09,8,8,8
1998-07-09,8,8,22
1998-07-09,8,22,8
1998-07-09,8,22,22
1998-07-10,8,8,8
1998-07-10,8,8,22
1998-07-10,8,22,8
1998-07-10,8,22,22
1998-07-13,8,8,8
1998-07-13,8,8,22
1998-07-13,8,22,8
1998-07-13,8,22,22
1998-07-14,8,8,8
1998-07-14,8,8,22
1998-07-14,8,22,8
1998-07-14,8,22,22
1998-07-15,8,8,8
1998-07-15,8,8,21
1998-07-15,8,21,8
1998-07-15,8,21,21
1998-07-16,8,8,8
1998-07-16,8,8,21
1998-07-16,8,21,8
1998-07-16,8,21,21
1998-07-17,8,8,8
1998-07-17,8,8,21
1998-07-17,8,21,8
1998-07-17,8,21,21
1998-07-20,8,8,8
1998-07-20,8,8,21
1998-07-20,8,21,8
1998-07-20,8,21,21
1998-07-21,8,8,8
1998-07-21,8,8,21
1998-07-21,8,21,8
1998-07-21,8,21,21
1998-07-22,8,8,8
1998-07-22,8,8,21
1998-07-22,8,21,8
1998-07-22,8,21,21
1998-07-23,8,8,8
1998-07-23,8,8,21
1998-07-23,8,21,8
1998-07-23,8,21,21
1998-07-24,8,8,8
1998-07-24,8,8,21
1998-07-24,8,21,8
1998-07-24,8,21,21
1998-07-27,8,8,8
1998-07-27,8,8,21
1998-07-27,8,21,8
1998-07-27,8,21,21
1998-07-28,8,8,8
1998-07-28,8,8,21
1998-07-28,8,21,8
1998-07-28,8,21,21
1998-07-29,8,8,8
1998-07-29,8,8,21
1998-07-29,8,21,8
1998-07-29,8,21,21
1998-07-30,8,8,8
1998-07-30,8,8,21
1998-07-30,8,21,8
1998-07-30,8,21,21
1998-07-31,8,8,8
1998-07-31,8,8,21
1998-07-31,8,21,8
1998-07-31,8,21,21
1998-08-03,8,8,8
1998-08-03,8,8,21
1998-08-03,8,21,8
1998-08-03,8,21,21
1998-08-04,8,8,8
1998-08-04,8,8,21
1998-08-04,8,21,8
1998-08-04,8,21,21
1998-08-05,9,9,9
1998-08-05,9,9,21
1998-08-05,9,21,9
1998-08-05,9,21,21
1998-08-06,9,9,9
1998-08-06,9,9,21
1998-08-06,9,21,9
1998-08-06,9,21,21
1998-08-07,9,9,9
1998-08-07,9,9,21
1998-08-07,9,21,9
1998-08-07,9,21,21
1998-08-10,9,9,9
1998-08-10,9,9,21
1998-08-10,9,21,9
1998-08-10,9,21,21
1998-08-11,9,9,9
1998-08-11,9,9,23
1998-08-11,9,23,9
1998-08-11,9,23,23
1998-08-12,9,9,9
1998-08-12,9,9,23
1998-08-12,9,23,9
1998-08-12,9,23,23
1998-08-13,9,9,9
1998-08-13,9,9,23
1998-08-13,9,23,9
1998-08-13,9,23,23
1998-08-14,9,9,9
1998-08-14,9,9,23
1998-08-14,9,23,9
1998-08-14,9,23,23
1998-08-17,9,9,9
1998-08-17,9,9,23
1998-08-17,9,23,9
1998-08-17,9,23,23
1998-08-18,9,9,9
1998-08-18,9,9,24
1998-08-18,9,24,9
1998-08-18,9,24,24
1998-08-19,9,9,9
1998-08-19,9,9,24
1998-08-19,9,24,9
1998-08-19,9,24,24
1998-08-20,9,9,9
1998-08-20,9,9,24
1998-08-20,9,24,9
1998-08-20,9,24,24
1998-08-21,9,9,9
1998-08-21,9,9,25
1998-08-21,9,25,9
1998-08-21,9,25,25
1998-08-24,9,9,9
1998-08-24,9,9,28
1998-08-24,9,28,9
1998-08-24,9,28,28
1998-08-25,9,9,9
1998-08-25,9,9,29
1998-08-25,9,29,9
1998-08-25,9,29,29
1998-08-26,9,9,9
1998-08-26,9,9,29
1998-08-26,9,29,9
1998-08-26,9,29,29
1998-08-27,9,9,9
1998-08-27,9,9,31
1998-08-27,9,31,9
1998-08-27,9,31,31
1998-08-28,10,10,10
1998-08-28,10,10,37
1998-08-28,10,37,10
1998-08-28,10,37,37
1998-08-31,9,9,9
1998-08-31,9,9,38
1998-08-31,9,38,9
1998-08-31,9,38,38
1998-09-02,9,9,9
1998-09-02,9,9,39
1998-09-02,9,39,9
1998-09-02,9,39,39
1998-09-03,10,10,10
1998-09-03,10,10,37
1998-09-03,10,37,10
1998-09-03,10,37,37
1998-09-04,10,10,10
1998-09-04,10,10,39
1998-09-04,10,39,10
1998-09-04,10,39,39
1998-09-07,10,10,10
1998-09-07,10,10,40
1998-09-07,10,40,10
1998-09-07,10,40,40
1998-09-08,10,10,10
1998-09-08,10,10,40
1998-09-08,10,40,10
1998-09-08,10,40,40
1998-09-09,10,10,10
1998-09-09,10,10,40
1998-09-09,10,40,10
1998-09-09,10,40,40
1998-09-10,10,10,10
1998-09-10,10,10,41
1998-09-10,10,41,10
1998-09-10,10,41,41
1998-09-11,10,10,10
1998-09-11,10,10,47
1998-09-11,10,47,10
1998-09-11,10,47,47
1998-09-14,10,10,10
1998-09-14,10,10,50
1998-09-14,10,50,10
1998-09-14,10,50,50
1998-09-15,10,10,10
1998-09-15,10,10,51
1998-09-15,10,51,10
1998-09-15,10,51,51
1998-09-17,10,10,10
1998-09-17,10,10,45
1998-09-17,10,45,10
1998-09-17,10,45,45
1998-09-18,10,10,10
1998-09-18,10,10,46
1998-09-18,10,46,10
1998-09-18,10,46,46
1998-09-21,10,10,10
1998-09-21,10,10,42
1998-09-21,10,42,10
1998-09-21,10,42,42
1998-09-22,10,10,10
1998-09-22,10,10,43
1998-09-22,10,43,10
1998-09-22,10,43,43
1998-09-23,10,10,10
1998-09-23,10,10,40
1998-09-23,10,40,10
1998-09-23,10,40,40
1998-09-24,10,10,10
1998-09-24,10,10,39
1998-09-24,10,39,10
1998-09-24,10,39,39
1998-09-25,10,10,10
1998-09-25,10,10,39
1998-09-25,10,39,10
1998-09-25,10,39,39
1998-09-28,10,10,10
1998-09-28,10,10,39
1998-09-28,10,39,10
1998-09-28,10,39,39
1998-09-29,10,10,10
1998-09-29,10,10,39
1998-09-29,10,39,10
1998-09-29,10,39,39
1998-09-30,10,10,10
1998-09-30,10,10,36
1998-09-30,10,36,10
1998-09-30,10,36,36
1998-10-01,10,10,10
1998-10-01,10,10,38
1998-10-01,10,38,10
1998-10-01,10,38,38
1998-10-02,10,10,10
1998-10-02,10,10,40
1998-10-02,10,40,10
1998-10-02,10,40,40
1998-10-05,10,10,10
1998-10-05,10,10,39
1998-10-05,10,39,10
1998-10-05,10,39,39
1998-10-06,10,10,10
1998-10-06,10,10,39
1998-10-06,10,39,10
1998-10-06,10,39,39
1998-10-07,10,10,10
1998-10-07,10,10,39
1998-10-07,10,39,10
1998-10-07,10,39,39
1998-10-08,10,10,10
1998-10-08,10,10,39
1998-10-08,10,39,10
1998-10-08,10,39,39
1998-10-09,10,10,10
1998-10-09,10,10,40
1998-10-09,10,40,10
1998-10-09,10,40,40
1998-10-12,10,10,10
1998-10-12,10,10,40
1998-10-12,10,40,10
1998-10-12,10,40,40
1998-10-13,10,10,10
1998-10-13,10,10,39
1998-10-13,10,39,10
1998-10-13,10,39,39
1998-10-14,10,10,10
1998-10-14,10,10,39
1998-10-14,10,39,10
1998-10-14,10,39,39
1998-10-15,10,10,10
1998-10-15,10,10,39
1998-10-15,10,39,10
1998-10-15,10,39,39
1998-10-16,10,10,10
1998-10-16,10,10,38
1998-10-16,10,38,10
1998-10-16,10,38,38
1998-10-19,10,10,10
1998-10-19,10,10,37
1998-10-19,10,37,10
1998-10-19,10,37,37
1998-10-20,10,10,10
1998-10-20,10,10,36
1998-10-20,10,36,10
1998-10-20,10,36,36
1998-10-21,10,10,10
1998-10-21,10,10,35
1998-10-21,10,35,10
1998-10-21,10,35,35
1998-10-22,9,9,9
1998-10-22,9,9,35
1998-10-22,9,35,9
1998-10-22,9,35,35
1998-10-23,10,10,10
1998-10-23,10,10,34
1998-10-23,10,34,10
1998-10-23,10,34,34
1998-10-26,10,10,10
1998-10-26,10,10,34
1998-10-26,10,34,10
1998-10-26,10,34,34
1998-10-27,10,10,10
1998-10-27,10,10,34
1998-10-27,10,34,10
1998-10-27,10,34,34
1998-10-28,10,10,10
1998-10-28,10,10,35
1998-10-28,10,35,10
1998-10-28,10,35,35
1998-10-29,10,10,10
1998-10-29,10,10,34
1998-10-29,10,34,10
1998-10-29,10,34,34
1998-10-30,10,10,10
1998-10-30,10,10,35
1998-10-30,10,35,10
1998-10-30,10,35,35
1998-11-03,10,10,10
1998-11-03,10,10,34
1998-11-03,10,34,10
1998-11-03,10,34,34
1998-11-04,9,9,9
1998-11-04,9,9,34
1998-11-04,9,34,9
1998-11-04,9,34,34
1998-11-05,9,9,9
1998-11-05,9,9,33
1998-11-05,9,33,9
1998-11-05,9,33,33
1998-11-06,9,9,9
1998-11-06,9,9,33
1998-11-06,9,33,9
1998-11-06,9,33,33
1998-11-09,10,10,10
1998-11-09,10,10,33
1998-11-09,10,33,10
1998-11-09,10,33,33
1998-11-10,10,10,10
1998-11-10,10,10,34
1998-11-10,10,34,10
1998-11-10,10,34,34
1998-11-11,10,10,10
1998-11-11,10,10,34
1998-11-11,10,34,10
1998-11-11,10,34,34
1998-11-12,10,10,10
1998-11-12,10,10,34
1998-11-12,10,34,10
1998-11-12,10,34,34
1998-11-13,9,9,9
1998-11-13,9,9,34
1998-11-13,9,34,9
1998-11-13,9,34,34
1998-11-16,9,9,9
1998-11-16,9,9,34
1998-11-16,9,34,9
1998-11-16,9,34,34
1998-11-17,9,9,9
1998-11-17,9,9,34
1998-11-17,9,34,9
1998-11-17,9,34,34
1998-11-18,9,9,9
1998-11-18,9,9,34
1998-11-18,9,34,9
1998-11-18,9,34,34
1998-11-19,9,9,9
1998-11-19,9,9,34
1998-11-19,9,34,9
1998-11-19,9,34,34
1998-11-23,9,9,9
1998-11-23,9,9,35
1998-11-23,9,35,9
1998-11-23,9,35,35
1998-11-24,9,9,9
1998-11-24,9,9,34
1998-11-24,9,34,9
1998-11-24,9,34,34
1998-11-25,9,9,9
1998-11-25,9,9,35
1998-11-25,9,35,9
1998-11-25,9,35,35
1998-11-26,9,9,9
1998-11-26,9,9,35
1998-11-26,9,35,9
1998-11-26,9,35,35
1998-11-27,9,9,9
1998-11-27,9,9,35
1998-11-27,9,35,9
1998-11-27,9,35,35
1998-11-30,9,9,9
1998-11-30,9,9,36
1998-11-30,9,36,9
1998-11-30,9,36,36
1998-12-01,10,10,10
1998-12-01,10,10,37
1998-12-01,10,37,10
1998-12-01,10,37,37
1998-12-02,9,9,9
1998-12-02,9,9,39
1998-12-02,9,39,9
1998-12-02,9,39,39
1998-12-03,9,9,9
1998-12-03,9,9,38
1998-12-03,9,38,9
1998-12-03,9,38,38
1998-12-04,9,9,9
1998-12-04,9,9,38
1998-12-04,9,38,9
1998-12-04,9,38,38
1998-12-07,9,9,9
1998-12-07,9,9,37
1998-12-07,9,37,9
1998-12-07,9,37,37
1998-12-08,9,9,9
1998-12-08,9,9,37
1998-12-08,9,37,9
1998-12-08,9,37,37
1998-12-09,9,9,9
1998-12-09,9,9,37
1998-12-09,9,37,9
1998-12-09,9,37,37
1998-12-10,9,9,9
1998-12-10,9,9,37
1998-12-10,9,37,9
1998-12-10,9,37,37
1998-12-11,9,9,9
1998-12-11,9,9,37
1998-12-11,9,37,9
1998-12-11,9,37,37
1998-12-14,9,9,9
1998-12-14,9,9,37
1998-12-14,9,37,9
1998-12-14,9,37,37
1998-12-15,9,9,9
1998-12-15,9,9,36
1998-12-15,9,36,9
1998-12-15,9,36,36
1998-12-16,9,9,9
1998-12-16,9,9,37
1998-12-16,9,37,9
1998-12-16,9,37,37
1998-12-17,9,9,9
1998-12-17,9,9,36
1998-12-17,9,36,9
1998-12-17,9,36,36
1998-12-18,9,9,9
1998-12-18,9,9,35
1998-12-18,9,35,9
1998-12-18,9,35,35
1998-12-21,9,9,9
1998-12-21,9,9,35
1998-12-21,9,35,9
1998-12-21,9,35,35
1998-12-22,9,9,9
1998-12-22,9,9,35
1998-12-22,9,35,9
1998-12-22,9,35,35
1998-12-23,9,9,9
1998-12-23,9,9,35
1998-12-23,9,35,9
1998-12-23,9,35,35
1998-12-24,9,9,9
1998-12-24,9,9,35
1998-12-24,9,35,9
1998-12-24,9,35,35
1998-12-28,9,9,9
1998-12-28,9,9,35
1998-12-28,9,35,9
1998-12-28,9,35,35
1998-12-29,9,9,9
1998-12-29,9,9,35
1998-12-29,9,35,9
1998-12-29,9,35,35
1998-12-30,9,9,9
1998-12-30,9,9,34
1998-12-30,9,34,9
1998-12-30,9,34,34
1998-12-31,9,9,9
1998-12-31,9,9,34
1998-12-31,9,34,9
1998-12-31,9,34,34
1999-01-04,9,9,9
1999-01-04,9,9,34
1999-01-04,9,34,9
1999-01-04,9,34,34
1999-01-05,9,9,9
1999-01-05,9,9,33
1999-01-05,9,33,9
1999-01-05,9,33,33
1999-01-06,9,9,9
1999-01-06,9,9,32
1999-01-06,9,32,9
1999-01-06,9,32,32
1999-01-07,9,9,9
1999-01-07,9,9,31
1999-01-07,9,31,9
1999-01-07,9,31,31
1999-01-08,9,9,9
1999-01-08,9,9,31
1999-01-08,9,31,9
1999-01-08,9,31,31
1999-01-11,9,9,9
1999-01-11,9,9,32
1999-01-11,9,32,9
1999-01-11,9,32,32
1999-01-12,10,10,10
1999-01-12,10,10,33
1999-01-12,10,33,10
1999-01-12,10,33,33
1999-01-13,10,10,10
1999-01-13,10,10,34
1999-01-13,10,34,10
1999-01-13,10,34,34
1999-01-14,10,10,10
1999-01-14,10,10,40
1999-01-14,10,40,10
1999-01-14,10,40,40
1999-01-15,10,10,10
1999-01-15,10,10,40
1999-01-15,10,40,10
1999-01-15,10,40,40
1999-01-18,10,10,10
1999-01-18,10,10,38
1999-01-18,10,38,10
1999-01-18,10,38,38
1999-01-19,10,10,10
1999-01-19,10,10,37
1999-01-19,10,37,10
1999-01-19,10,37,37
1999-01-20,10,10,10
1999-01-20,10,10,37
1999-01-20,10,37,10
1999-01-20,10,37,37
1999-01-21,10,10,10
1999-01-21,10,10,36
1999-01-21,10,36,10
1999-01-21,10,36,36
1999-01-22,10,10,10
1999-01-22,10,10,36
1999-01-22,10,36,10
1999-01-22,10,36,36
1999-01-25,10,10,10
1999-01-25,10,10,36
1999-01-25,10,36,10
1999-01-25,10,36,36
1999-01-26,10,10,10
1999-01-26,10,10,37
1999-01-26,10,37,10
1999-01-26,10,37,37
1999-01-27,10,10,10
1999-01-27,10,10,37
1999-01-27,10,37,10
1999-01-27,10,37,37
1999-01-28,10,10,10
1999-01-28,10,10,36
1999-01-28,10,36,10
1999-01-28,10,36,36
1999-01-29,10,10,10
1999-01-29,10,10,36
1999-01-29,10,36,10
1999-01-29,10,36,36
1999-02-01,10,10,10
1999-02-01,10,10,35
1999-02-01,10,35,10
1999-02-01,10,35,35
1999-02-02,10,10,10
1999-02-02,10,10,35
1999-02-02,10,35,10
1999-02-02,10,35,35
1999-02-03,10,10,10
1999-02-03,10,10,35
1999-02-03,10,35,10
1999-02-03,10,35,35
1999-02-04,10,10,10
1999-02-04,10,10,34
1999-02-04,10,34,10
1999-02-04,10,34,34
1999-02-08,10,10,10
1999-02-08,10,10,34
1999-02-08,10,34,10
1999-02-08,10,34,34
1999-02-09,10,10,10
1999-02-09,10,10,33
1999-02-09,10,33,10
1999-02-09,10,33,33
1999-02-10,10,10,10
1999-02-10,10,10,33
1999-02-10,10,33,10
1999-02-10,10,33,33
1999-02-11,9,9,9
1999-02-11,9,9,33
1999-02-11,9,33,9
1999-02-11,9,33,33
1999-02-12,9,9,9
1999-02-12,9,9,31
1999-02-12,9,31,9
1999-02-12,9,31,31
1999-02-15,9,9,9
1999-02-15,9,9,31
1999-02-15,9,31,9
1999-02-15,9,31,31
1999-02-16,9,9,9
1999-02-16,9,9,31
1999-02-16,9,31,9
1999-02-16,9,31,31
1999-02-17,9,9,9
1999-02-17,9,9,30
1999-02-17,9,30,9
1999-02-17,9,30,30
1999-02-18,9,9,9
1999-02-18,9,9,30
1999-02-18,9,30,9
1999-02-18,9,30,30
1999-02-19,9,9,9
1999-02-19,9,9,30
1999-02-19,9,30,9
1999-02-19,9,30,30
1999-02-22,9,9,9
1999-02-22,9,9,30
1999-02-22,9,30,9
1999-02-22,9,30,30
1999-02-23,9,9,9
1999-02-23,9,9,30
1999-02-23,9,30,9
1999-02-23,9,30,30
1999-02-24,9,9,9
1999-02-24,9,9,29
1999-02-24,9,29,9
1999-02-24,9,29,29
1999-02-25,9,9,9
1999-02-25,9,9,29
1999-02-25,9,29,9
1999-02-25,9,29,29
1999-02-26,9,9,9
1999-02-26,9,9,29
1999-02-26,9,29,9
1999-02-26,9,29,29
1999-03-01,9,9,9
1999-03-01,9,9,29
1999-03-01,9,29,9
1999-03-01,9,29,29
1999-03-02,9,9,9
1999-03-02,9,9,29
1999-03-02,9,29,9
1999-03-02,9,29,29
1999-03-03,9,9,9
1999-03-03,9,9,29
1999-03-03,9,29,9
1999-03-03,9,29,29
1999-03-04,9,9,9
1999-03-04,9,9,29
1999-03-04,9,29,9
1999-03-04,9,29,29
1999-03-05,9,9,9
1999-03-05,9,9,29
1999-03-05,9,29,9
1999-03-05,9,29,29
1999-03-08,9,9,9
1999-03-08,9,9,29
1999-03-08,9,29,9
1999-03-08,9,29,29
1999-03-09,9,9,9
1999-03-09,9,9,28
1999-03-09,9,28,9
1999-03-09,9,28,28
1999-03-10,9,9,9
1999-03-10,9,9,27
1999-03-10,9,27,9
1999-03-10,9,27,27
1999-03-11,9,9,9
1999-03-11,9,9,26
1999-03-11,9,26,9
1999-03-11,9,26,26
1999-03-12,9,9,9
1999-03-12,9,9,26
1999-03-12,9,26,9
1999-03-12,9,26,26
1999-03-15,9,9,9
1999-03-15,9,9,26
1999-03-15,9,26,9
1999-03-15,9,26,26
1999-03-16,9,9,9
1999-03-16,9,9,25
1999-03-16,9,25,9
1999-03-16,9,25,25
1999-03-17,9,9,9
1999-03-17,9,9,25
1999-03-17,9,25,9
1999-03-17,9,25,25
1999-03-18,9,9,9
1999-03-18,9,9,25
1999-03-18,9,25,9
1999-03-18,9,25,25
1999-03-19,9,9,9
1999-03-19,9,9,25
1999-03-19,9,25,9
1999-03-19,9,25,25
1999-03-22,9,9,9
1999-03-22,9,9,26
1999-03-22,9,26,9
1999-03-22,9,26,26
1999-03-23,9,9,9
1999-03-23,9,9,26
1999-03-23,9,26,9
1999-03-23,9,26,26
1999-03-24,9,9,9
1999-03-24,9,9,25
1999-03-24,9,25,9
1999-03-24,9,25,25
1999-03-25,9,9,9
1999-03-25,9,9,25
1999-03-25,9,25,9
1999-03-25,9,25,25
1999-03-26,9,9,9
1999-03-26,9,9,25
1999-03-26,9,25,9
1999-03-26,9,25,25
1999-03-29,9,9,9
1999-03-29,9,9,25
1999-03-29,9,25,9
1999-03-29,9,25,25
1999-03-30,9,9,9
1999-03-30,9,9,24
1999-03-30,9,24,9
1999-03-30,9,24,24
1999-03-31,9,9,9
1999-03-31,9,9,24
1999-03-31,9,24,9
1999-03-31,9,24,24
1999-04-05,9,9,9
1999-04-05,9,9,24
1999-04-05,9,24,9
1999-04-05,9,24,24
1999-04-06,9,9,9
1999-04-06,9,9,23
1999-04-06,9,23,9
1999-04-06,9,23,23
1999-04-07,9,9,9
1999-04-07,9,9,22
1999-04-07,9,22,9
1999-04-07,9,22,22
1999-04-08,9,9,9
1999-04-08,9,9,22
1999-04-08,9,22,9
1999-04-08,9,22,22
1999-04-09,9,9,9
1999-04-09,9,9,22
1999-04-09,9,22,9
1999-04-09,9,22,22
1999-04-12,9,9,9
1999-04-12,9,9,22
1999-04-12,9,22,9
1999-04-12,9,22,22
1999-04-13,9,9,9
1999-04-13,9,9,22
1999-04-13,9,22,9
1999-04-13,9,22,22
1999-04-14,9,9,9
1999-04-14,9,9,22
1999-04-14,9,22,9
1999-04-14,9,22,22
1999-04-15,9,9,9
1999-04-15,9,9,22
1999-04-15,9,22,9
1999-04-15,9,22,22
1999-04-16,9,9,9
1999-04-16,9,9,22
1999-04-16,9,22,9
1999-04-16,9,22,22
1999-04-19,9,9,9
1999-04-19,9,9,22
1999-04-19,9,22,9
1999-04-19,9,22,22
1999-04-20,9,9,9
1999-04-20,9,9,21
1999-04-20,9,21,9
1999-04-20,9,21,21
1999-04-21,9,9,9
1999-04-21,9,9,21
1999-04-21,9,21,9
1999-04-21,9,21,21
1999-04-22,9,9,9
1999-04-22,9,9,21
1999-04-22,9,21,9
1999-04-22,9,21,21
1999-04-23,9,9,9
1999-04-23,9,9,21
1999-04-23,9,21,9
1999-04-23,9,21,21
1999-04-26,9,9,9
1999-04-26,9,9,22
1999-04-26,9,22,9
1999-04-26,9,22,22
1999-04-27,9,9,9
1999-04-27,9,9,22
1999-04-27,9,22,9
1999-04-27,9,22,22
1999-04-28,9,9,9
1999-04-28,9,9,22
1999-04-28,9,22,9
1999-04-28,9,22,22
1999-04-29,9,9,9
1999-04-29,9,9,22
1999-04-29,9,22,9
1999-04-29,9,22,22
1999-04-30,9,9,9
1999-04-30,9,9,22
1999-04-30,9,22,9
1999-04-30,9,22,22
1999-05-03,9,9,9
1999-05-03,9,9,21
1999-05-03,9,21,9
1999-05-03,9,21,21
1999-05-04,9,9,9
1999-05-04,9,9,21
1999-05-04,9,21,9
